employee_id,month,department,age,tenure_years,comp_ratio,satisfaction,performance,engagement,bls_energy_index,attrition
117,10,Compliance,62,9.0,1.14,2.88,3.38,3.5,102.89,0
118,10,Compliance,26,6.6,1.04,3.78,2.4,3.51,102.89,0
120,10,Compliance,38,6.6,1.04,3.9,4.29,3.12,102.89,0
123,10,Compliance,46,4.3,1.07,3.32,3.84,3.82,102.89,0
125,10,Compliance,26,21.1,1.43,4.33,2.26,3.56,102.89,0
126,10,Compliance,41,5.7,1.01,4.28,3.24,2.66,102.89,0
127,10,Compliance,27,5.7,1.01,3.42,3.36,4.37,102.89,0
128,10,Compliance,62,5.0,0.93,4.33,2.9,2.3,102.89,0
129,10,Compliance,56,7.7,1.02,3.39,2.98,4.43,102.89,0
130,10,Compliance,46,15.2,1.26,3.59,3.27,3.71,102.89,0
133,10,Compliance,44,4.7,0.82,2.79,3.28,3.46,102.89,0
134,10,Compliance,43,2.2,0.95,3.09,3.25,3.8,102.89,0
135,10,Compliance,61,8.2,1.27,4.26,2.39,3.75,102.89,0
136,10,WealthManagement,24,2.7,1.02,3.84,4.04,3.97,102.89,0
138,10,WealthManagement,59,3.5,0.98,3.06,4.77,3.8,102.89,0
139,10,WealthManagement,54,4.6,0.97,3.37,3.18,2.98,102.89,0
141,10,WealthManagement,59,3.4,0.94,3.19,2.21,4.07,102.89,1
142,10,WealthManagement,61,5.3,1.08,3.64,3.64,2.96,102.89,0
143,10,WealthManagement,58,2.9,1.0,3.05,3.81,4.69,102.89,0
144,10,WealthManagement,37,7.8,1.1,3.99,3.28,3.88,102.89,0
145,10,WealthManagement,39,2.9,0.87,4.1,3.2,4.0,102.89,1
149,10,WealthManagement,33,8.1,1.26,3.49,2.85,4.09,102.89,0
150,10,WealthManagement,39,11.5,1.26,4.16,3.67,3.23,102.89,0
151,10,WealthManagement,44,1.5,0.89,2.76,2.82,4.13,102.89,0
152,10,WealthManagement,56,5.7,0.91,3.64,4.91,2.97,102.89,0
153,10,WealthManagement,32,10.0,1.2,3.68,3.09,4.67,102.89,0
154,10,WealthManagement,55,5.6,0.97,2.7,3.52,4.67,102.89,0
155,10,WealthManagement,28,6.3,0.94,2.23,2.56,3.94,102.89,0
156,10,WealthManagement,39,4.9,1.04,3.78,3.09,4.06,102.89,0
157,10,WealthManagement,33,14.3,1.16,2.4,3.66,3.63,102.89,0
158,10,WealthManagement,45,5.6,1.12,2.92,4.06,4.75,102.89,0
160,10,WealthManagement,37,3.1,0.8,4.53,3.79,4.69,102.89,0
161,10,WealthManagement,55,2.7,0.94,3.85,3.99,3.58,102.89,0
162,10,WealthManagement,44,1.8,0.97,2.88,3.03,3.69,102.89,0
163,10,WealthManagement,49,9.6,1.12,1.81,2.57,3.64,102.89,0
164,10,WealthManagement,55,1.5,0.97,3.36,3.23,3.75,102.89,0
165,10,WealthManagement,53,9.0,0.82,3.09,3.21,4.21,102.89,0
167,10,WealthManagement,49,7.5,1.1,4.81,1.48,2.95,102.89,0
170,10,WealthManagement,53,11.9,1.14,3.67,3.49,3.01,102.89,0
171,10,WealthManagement,45,18.1,1.43,2.1,2.98,4.02,102.89,0
172,10,WealthManagement,29,4.1,1.18,3.17,3.73,4.96,102.89,0
175,10,WealthManagement,33,4.1,0.94,3.11,1.34,2.97,102.89,0
176,10,WealthManagement,27,9.0,1.09,3.38,4.1,4.05,102.89,0
180,10,WealthManagement,40,10.0,1.03,3.36,2.11,4.38,102.89,0
182,10,WealthManagement,26,2.9,1.06,4.02,2.89,3.77,102.89,0
183,10,WealthManagement,33,4.0,1.08,4.21,4.28,4.67,102.89,0
185,10,WealthManagement,52,12.2,1.07,3.4,3.38,3.0,102.89,0
186,10,RetailBanking,58,7.2,1.16,3.23,2.92,2.52,102.89,0
187,10,RetailBanking,44,9.6,0.97,2.38,2.52,3.83,102.89,0
189,10,RetailBanking,39,13.8,1.17,4.58,2.73,4.04,102.89,0
190,10,RetailBanking,35,3.0,0.96,2.05,4.03,3.34,102.89,0
191,10,RetailBanking,49,3.8,0.85,4.28,3.41,2.85,102.89,0
192,10,RetailBanking,28,3.8,0.76,4.42,3.39,4.05,102.89,0
193,10,RetailBanking,61,1.7,1.12,3.19,2.64,4.06,102.89,0
194,10,RetailBanking,24,14.5,1.3,3.74,2.69,4.35,102.89,0
196,10,RetailBanking,44,7.8,1.04,3.42,3.84,2.76,102.89,0
197,10,RetailBanking,35,1.6,0.9,4.71,4.07,4.38,102.89,0
198,10,RetailBanking,56,13.5,1.27,3.94,3.32,3.97,102.89,0
200,10,RetailBanking,26,2.8,0.94,2.91,4.23,3.47,102.89,0
201,10,RetailBanking,29,2.0,1.13,3.57,3.6,2.95,102.89,0
202,10,RetailBanking,32,1.5,0.88,2.61,3.69,3.95,102.89,0
203,10,RetailBanking,44,5.3,1.05,4.91,2.1,4.56,102.89,0
205,10,RetailBanking,44,3.5,1.11,2.82,3.78,4.35,102.89,0
206,10,RetailBanking,51,1.5,0.85,2.8,2.06,3.94,102.89,0
208,10,RetailBanking,46,2.3,0.95,4.89,4.26,3.62,102.89,0
209,10,RetailBanking,42,1.6,0.97,3.06,4.23,3.73,102.89,0
210,10,RetailBanking,57,7.2,1.26,4.22,2.69,3.29,102.89,0
212,10,RetailBanking,28,2.2,0.83,3.04,3.09,5.0,102.89,0
214,10,RetailBanking,51,3.2,0.98,3.78,3.33,3.43,102.89,0
215,10,RetailBanking,28,7.5,0.97,2.81,3.43,3.11,102.89,0
216,10,RetailBanking,55,12.6,1.14,4.45,3.43,3.67,102.89,0
217,10,RetailBanking,38,4.1,1.09,3.31,3.25,4.13,102.89,0
218,10,RetailBanking,35,2.6,0.81,2.62,4.12,3.61,102.89,0
219,10,RetailBanking,57,12.1,1.17,4.42,4.04,3.7,102.89,0
220,10,RetailBanking,42,7.8,1.16,4.34,2.38,5.0,102.89,0
221,10,RetailBanking,32,9.0,0.93,4.36,3.02,4.3,102.89,0
222,10,RetailBanking,39,2.8,1.07,2.04,2.64,4.13,102.89,0
223,10,RetailBanking,29,1.9,0.84,3.2,2.24,3.42,102.89,0
224,10,RetailBanking,30,2.7,1.02,3.36,3.3,3.31,102.89,0
226,10,RetailBanking,33,3.6,1.01,2.25,2.32,3.82,102.89,0
227,10,RetailBanking,45,5.5,1.13,4.17,2.71,3.73,102.89,0
228,10,RetailBanking,52,5.8,1.08,3.19,2.23,2.95,102.89,0
229,10,RetailBanking,48,6.0,1.1,3.7,3.37,4.75,102.89,0
230,10,RetailBanking,52,9.9,1.32,2.34,2.98,4.61,102.89,0
231,10,RetailBanking,34,11.8,1.16,3.67,3.02,3.77,102.89,0
233,10,RetailBanking,29,6.3,1.18,3.5,3.99,2.39,102.89,0
234,10,RetailBanking,32,1.7,0.97,2.71,3.3,3.79,102.89,0
237,10,RetailBanking,46,8.9,1.03,4.54,3.58,3.57,102.89,0
238,10,RetailBanking,43,1.9,0.88,4.05,3.29,5.0,102.89,0
239,10,RetailBanking,37,3.1,1.19,2.76,3.36,3.8,102.89,0
240,10,RetailBanking,34,24.2,1.45,3.7,3.52,3.66,102.89,0
242,10,RetailBanking,45,3.6,0.96,3.1,3.37,3.72,102.89,0
244,10,RetailBanking,54,2.5,0.8,2.55,2.85,3.88,102.89,0
245,10,RetailBanking,52,3.7,1.13,3.78,3.92,3.7,102.89,0
247,10,Fintech,36,2.6,0.88,2.57,2.74,4.95,102.89,0
249,10,Fintech,48,4.7,0.85,4.37,2.24,3.69,102.89,0
250,10,Fintech,54,2.4,0.99,3.63,2.28,4.2,102.89,0
251,10,Fintech,57,2.5,0.95,4.33,2.66,3.43,102.89,0
253,10,Fintech,28,4.0,0.89,2.51,2.46,3.71,102.89,0
254,10,Fintech,26,3.0,1.02,3.21,3.25,3.02,102.89,0
255,10,Fintech,42,10.0,1.11,3.65,2.41,4.68,102.89,0
257,10,Fintech,41,1.9,0.94,3.42,3.39,3.62,102.89,0
258,10,Fintech,52,1.5,0.89,3.1,2.89,3.78,102.89,0
259,10,Fintech,36,6.2,1.02,1.89,3.53,3.8,102.89,0
261,10,Fintech,46,9.9,1.02,4.35,4.06,4.19,102.89,0
262,10,Fintech,56,3.8,1.14,2.79,3.04,4.25,102.89,0
263,10,Fintech,33,3.5,1.04,3.73,3.35,3.64,102.89,0
265,10,Fintech,32,34.0,1.69,4.22,2.75,3.94,102.89,0
266,10,Fintech,34,2.0,0.94,3.4,3.93,4.04,102.89,0
267,10,Fintech,47,7.4,1.06,4.3,3.4,3.89,102.89,0
268,10,Fintech,30,3.6,0.96,4.12,2.81,3.43,102.89,0
269,10,Fintech,46,8.2,0.98,4.86,4.2,2.82,102.89,0
270,10,Fintech,24,1.8,0.89,2.19,3.39,3.16,102.89,0
272,10,Fintech,24,5.2,0.9,3.51,2.45,3.47,102.89,0
273,10,Fintech,31,2.6,0.97,2.54,3.22,3.89,102.89,0
274,10,Fintech,61,15.5,1.26,3.82,1.16,4.51,102.89,0
275,10,Fintech,47,4.2,1.07,1.86,2.43,4.42,102.89,0
276,10,Operations,56,3.6,0.92,3.26,2.49,4.32,102.89,0
279,10,Operations,62,4.7,0.81,2.73,2.59,5.0,102.89,0
280,10,Operations,53,1.5,0.73,3.63,2.48,4.34,102.89,0
281,10,Operations,61,14.9,1.24,3.07,3.01,3.66,102.89,0
282,10,Operations,50,1.5,0.94,2.89,3.76,3.66,102.89,0
284,10,Operations,32,7.3,1.07,3.75,3.02,3.33,102.89,0
286,10,Operations,23,9.7,1.17,3.68,3.14,3.48,102.89,0
288,10,Operations,23,11.9,1.35,2.85,4.44,4.2,102.89,0
289,10,Operations,28,1.5,1.08,3.37,2.74,4.15,102.89,0
290,10,Operations,60,5.3,0.96,3.57,2.27,2.92,102.89,0
291,10,Operations,34,8.1,1.1,4.36,2.85,4.2,102.89,0
292,10,Operations,24,4.4,1.04,4.4,2.5,3.98,102.89,0
295,10,Operations,60,17.6,1.25,2.43,4.41,3.96,102.89,0
296,10,Operations,43,4.7,1.04,3.65,3.57,3.68,102.89,0
297,10,Operations,24,2.3,0.75,3.5,2.3,3.78,102.89,0
298,10,Operations,38,5.5,0.97,3.83,2.39,3.9,102.89,0
300,10,Operations,56,13.3,1.32,4.01,3.81,3.32,102.89,0
302,10,Operations,57,2.9,1.0,3.46,3.84,3.92,102.89,0
303,10,Operations,38,3.8,1.0,3.97,3.74,4.13,102.89,0
304,10,Operations,43,2.9,0.96,3.57,4.74,3.49,102.89,0
306,10,WealthManagement,30,1.0,1.06,2.98,3.55,4.44,102.89,0
307,10,Fintech,25,1.0,1.19,3.15,2.89,4.69,102.89,0
308,10,WealthManagement,33,1.0,1.48,3.83,3.02,4.14,102.89,0
309,10,Operations,27,1.0,1.25,2.66,2.6,3.87,102.89,0
312,10,Compliance,42,1.0,0.94,4.87,4.55,2.8,102.89,0
313,10,Operations,53,0.9,1.06,3.7,3.64,3.97,102.89,1
314,10,Operations,25,0.9,1.18,3.47,2.89,3.51,102.89,0
315,10,Risk,50,0.9,0.97,3.04,2.0,4.18,102.89,0
316,10,Compliance,53,0.9,1.06,4.55,3.0,3.42,102.89,0
318,10,WealthManagement,24,0.9,0.99,3.34,4.02,4.35,102.89,0
320,10,Compliance,40,0.8,1.02,4.81,3.82,4.58,102.89,0
321,10,InvestmentBanking,60,0.8,0.85,3.2,3.59,3.89,102.89,0
322,10,Fintech,59,0.8,0.95,2.76,4.33,3.86,102.89,0
323,10,Operations,56,0.7,1.04,2.51,3.11,3.92,102.89,0
325,10,Operations,49,0.7,0.98,4.56,2.46,3.47,102.89,0
327,10,InvestmentBanking,58,0.7,0.94,2.77,3.4,3.6,102.89,0
328,10,Compliance,58,0.7,1.12,2.18,3.05,3.86,102.89,0
329,10,WealthManagement,57,0.7,1.22,3.17,4.22,4.26,102.89,0
331,10,Compliance,31,0.7,1.06,1.12,3.67,4.95,102.89,0
332,10,EquityResearch,47,0.6,0.89,2.82,3.48,3.41,102.89,0
334,10,InvestmentBanking,54,0.6,1.13,3.98,3.35,4.46,102.89,0
335,10,Operations,40,0.6,0.95,3.26,2.99,4.49,102.89,0
336,10,Risk,41,0.6,0.76,3.16,2.98,2.86,102.89,0
337,10,Operations,28,0.6,1.06,3.42,3.18,4.81,102.89,0
338,10,RetailBanking,38,0.6,0.91,3.45,2.74,3.84,102.89,0
339,10,Fintech,57,0.5,1.12,3.85,3.34,3.92,102.89,0
340,10,InvestmentBanking,25,0.5,0.98,2.7,4.15,4.67,102.89,0
341,10,RetailBanking,55,0.5,0.97,3.52,2.68,4.5,102.89,0
343,10,Operations,26,0.5,0.66,4.02,2.11,3.6,102.89,0
344,10,RetailBanking,24,0.5,1.22,3.9,3.09,4.43,102.89,0
345,10,Risk,50,0.5,1.09,3.3,3.79,3.89,102.89,0
346,10,EquityResearch,61,0.5,0.86,4.35,3.64,3.19,102.89,0
347,10,Fintech,51,0.4,1.23,4.5,3.14,4.5,102.89,0
348,10,WealthManagement,33,0.4,1.44,2.5,2.79,2.71,102.89,0
349,10,Risk,48,0.4,1.3,2.39,3.37,3.6,102.89,0
350,10,Risk,56,0.4,0.79,4.93,4.66,3.86,102.89,0
351,10,RetailBanking,36,0.4,1.52,3.54,3.19,3.46,102.89,0
352,10,Operations,42,0.4,1.12,3.68,4.17,3.7,102.89,0
353,10,Compliance,45,0.4,0.94,5.0,1.83,3.74,102.89,0
354,10,EquityResearch,45,0.4,1.02,4.58,3.51,4.6,102.89,0
355,10,Compliance,52,0.4,0.98,3.78,2.93,3.4,102.89,0
356,10,Compliance,30,0.3,0.94,3.97,2.55,3.04,102.89,0
357,10,EquityResearch,22,0.3,0.74,3.98,3.23,4.65,102.89,0
359,10,Operations,37,0.2,1.19,4.98,2.45,3.71,102.89,0
360,10,Risk,32,0.2,1.18,4.9,3.49,3.19,102.89,0
361,10,WealthManagement,50,0.2,1.05,4.23,2.05,3.0,102.89,0
362,10,Operations,36,0.2,1.26,3.51,3.76,3.11,102.89,0
363,10,Compliance,51,0.2,0.87,3.67,3.37,4.36,102.89,0
364,10,Compliance,54,0.2,1.13,3.22,5.0,3.91,102.89,1
365,10,InvestmentBanking,29,0.2,1.18,4.22,3.35,4.42,102.89,0
366,10,EquityResearch,38,0.2,1.11,2.84,3.16,2.76,102.89,0
367,10,Compliance,30,0.2,0.84,3.05,3.05,3.82,102.89,0
368,10,Fintech,28,0.2,0.98,4.31,1.73,3.68,102.89,0
369,10,EquityResearch,27,0.1,0.96,2.9,3.42,4.05,102.89,0
370,10,EquityResearch,23,0.1,1.08,3.53,3.08,4.48,102.89,0
1,11,InvestmentBanking,53,12.8,1.34,2.14,2.29,3.88,102.52,1
3,11,InvestmentBanking,40,1.9,0.92,4.23,3.17,3.69,102.52,0
5,11,InvestmentBanking,29,4.5,1.18,2.98,2.63,4.17,102.52,0
6,11,InvestmentBanking,30,2.8,0.84,3.84,3.72,4.13,102.52,0
8,11,InvestmentBanking,23,1.9,0.92,3.3,2.87,3.42,102.52,0
10,11,InvestmentBanking,45,6.3,1.11,3.33,3.8,3.69,102.52,0
11,11,InvestmentBanking,57,2.8,0.9,3.4,3.68,3.54,102.52,0
12,11,InvestmentBanking,54,7.7,1.08,2.99,2.95,3.57,102.52,0
13,11,InvestmentBanking,51,3.3,0.93,3.82,3.51,4.2,102.52,0
15,11,InvestmentBanking,59,16.5,1.36,3.52,3.72,3.24,102.52,0
16,11,InvestmentBanking,33,2.2,0.95,2.1,3.5,3.94,102.52,0
17,11,InvestmentBanking,30,4.5,0.98,3.71,3.22,4.76,102.52,0
18,11,InvestmentBanking,48,1.7,0.95,4.5,3.78,4.01,102.52,0
19,11,InvestmentBanking,27,14.7,1.18,3.2,2.24,4.18,102.52,0
20,11,InvestmentBanking,23,28.3,1.57,4.46,4.6,5.0,102.52,0
22,11,InvestmentBanking,23,9.0,1.13,2.26,2.03,3.51,102.52,0
23,11,InvestmentBanking,34,4.4,1.17,4.68,2.85,3.09,102.52,0
24,11,InvestmentBanking,24,3.3,1.12,4.19,2.57,4.36,102.52,0
25,11,InvestmentBanking,34,11.8,1.16,3.91,2.88,3.06,102.52,0
27,11,InvestmentBanking,53,15.2,1.42,4.69,3.33,3.07,102.52,0
29,11,InvestmentBanking,35,3.3,0.93,3.14,3.44,4.64,102.52,0
32,11,InvestmentBanking,49,6.9,1.02,2.87,3.37,3.91,102.52,0
34,11,InvestmentBanking,41,22.6,1.58,2.92,2.74,2.51,102.52,0
35,11,InvestmentBanking,44,13.5,1.15,3.61,1.97,2.92,102.52,0
37,11,EquityResearch,28,3.5,0.87,3.97,3.5,3.57,102.52,0
38,11,EquityResearch,29,3.6,0.94,3.7,2.81,4.08,102.52,0
41,11,EquityResearch,56,1.6,0.88,4.19,3.52,3.13,102.52,1
42,11,EquityResearch,55,8.0,1.09,3.43,3.02,3.89,102.52,0
44,11,EquityResearch,39,1.7,0.83,3.37,3.16,3.17,102.52,0
46,11,EquityResearch,49,5.9,1.02,3.05,3.89,3.09,102.52,0
47,11,EquityResearch,50,16.6,1.4,4.12,4.47,4.24,102.52,0
50,11,EquityResearch,41,6.1,1.07,4.68,1.76,3.45,102.52,0
52,11,EquityResearch,36,5.8,1.07,2.73,3.1,3.71,102.52,0
53,11,EquityResearch,28,16.6,1.23,4.57,2.68,3.31,102.52,0
54,11,EquityResearch,54,3.5,1.04,4.06,3.79,4.13,102.52,0
55,11,EquityResearch,57,18.6,1.28,3.43,3.28,4.59,102.52,0
56,11,EquityResearch,56,12.5,1.03,3.8,3.57,3.97,102.52,1
57,11,EquityResearch,27,3.2,1.04,3.5,3.73,3.94,102.52,0
58,11,EquityResearch,24,2.7,0.95,4.35,2.92,4.11,102.52,0
60,11,EquityResearch,25,8.9,1.11,4.26,4.13,3.76,102.52,0
61,11,Risk,27,3.4,1.1,2.76,2.78,2.91,102.52,0
62,11,Risk,30,8.5,1.27,2.35,3.47,3.18,102.52,0
63,11,Risk,24,22.5,1.37,3.21,2.83,3.16,102.52,0
64,11,Risk,41,5.5,1.03,4.05,4.12,3.59,102.52,0
65,11,Risk,46,2.7,0.98,3.77,3.11,4.01,102.52,0
66,11,Risk,41,1.6,0.94,4.1,2.61,4.0,102.52,0
67,11,Risk,48,7.0,0.91,1.6,2.42,3.52,102.52,0
68,11,Risk,39,2.4,1.0,3.79,2.92,3.63,102.52,0
69,11,Risk,49,1.6,0.95,2.7,3.2,5.0,102.52,0
70,11,Risk,43,12.5,1.26,3.6,3.08,3.33,102.52,0
73,11,Risk,29,12.5,0.93,3.13,4.89,4.06,102.52,0
74,11,Risk,35,10.7,1.01,3.58,3.14,4.27,102.52,0
75,11,Risk,44,2.7,0.94,5.0,2.52,3.27,102.52,0
77,11,Risk,41,2.2,0.83,3.54,2.1,4.18,102.52,0
78,11,Risk,42,10.3,0.9,2.16,2.62,3.95,102.52,0
79,11,Risk,48,13.5,1.24,2.82,3.69,4.2,102.52,0
80,11,Risk,56,7.7,1.22,3.39,2.99,3.35,102.52,0
81,11,Risk,57,3.7,0.9,3.79,3.24,3.34,102.52,0
82,11,Risk,36,4.0,0.94,3.9,3.33,2.93,102.52,0
83,11,Risk,23,5.1,0.95,2.24,4.14,4.55,102.52,0
85,11,Risk,52,4.6,0.94,4.97,2.34,3.95,102.52,0
87,11,Risk,62,21.3,1.32,3.04,4.09,3.42,102.52,0
88,11,Risk,55,14.8,1.38,2.19,3.58,3.18,102.52,0
89,11,Risk,50,4.1,0.99,2.25,3.7,3.94,102.52,0
91,11,Risk,39,8.4,1.18,1.68,4.33,5.0,102.52,0
92,11,Risk,34,5.9,1.0,3.35,2.42,4.15,102.52,0
93,11,Risk,36,4.2,1.16,3.45,2.96,3.71,102.52,0
94,11,Risk,45,18.0,1.36,5.0,3.08,4.8,102.52,0
97,11,Risk,59,7.9,0.9,3.53,2.7,3.01,102.52,0
98,11,Risk,35,2.0,1.17,4.07,3.08,4.29,102.52,0
99,11,Risk,42,5.0,0.95,3.08,3.75,4.7,102.52,0
100,11,Risk,49,18.7,1.41,4.09,1.62,3.3,102.52,0
101,11,Compliance,24,8.7,0.98,3.44,3.98,3.65,102.52,0
102,11,Compliance,27,2.3,0.99,2.69,3.59,3.67,102.52,0
103,11,Compliance,39,1.6,0.93,3.45,3.05,3.07,102.52,0
104,11,Compliance,36,5.1,0.94,3.49,3.99,2.43,102.52,0
106,11,Compliance,51,1.8,0.97,3.67,3.31,4.27,102.52,0
108,11,Compliance,23,2.2,1.13,3.2,2.57,3.81,102.52,0
111,11,Compliance,36,1.6,0.81,4.39,4.41,4.62,102.52,0
114,11,Compliance,58,6.8,0.96,2.99,2.32,4.11,102.52,0
115,11,Compliance,49,4.9,1.05,4.24,3.92,3.82,102.52,0
116,11,Compliance,47,19.0,1.45,4.62,3.97,3.72,102.52,0
117,11,Compliance,62,9.1,1.14,2.81,3.38,3.5,102.52,0
118,11,Compliance,26,6.7,1.04,3.79,2.4,3.51,102.52,0
120,11,Compliance,38,6.7,1.04,3.88,4.29,3.12,102.52,0
123,11,Compliance,46,4.4,1.07,3.46,3.84,3.82,102.52,0
125,11,Compliance,26,21.2,1.43,4.34,2.26,3.56,102.52,0
126,11,Compliance,41,5.8,1.01,4.25,3.24,2.66,102.52,0
127,11,Compliance,27,5.8,1.01,3.35,3.36,4.37,102.52,0
128,11,Compliance,62,5.1,0.93,4.4,2.9,2.3,102.52,0
129,11,Compliance,56,7.8,1.02,3.37,2.98,4.43,102.52,0
130,11,Compliance,46,15.3,1.26,3.55,3.27,3.71,102.52,0
133,11,Compliance,44,4.8,0.82,2.81,3.28,3.46,102.52,0
134,11,Compliance,43,2.3,0.95,3.12,3.25,3.8,102.52,0
135,11,Compliance,61,8.3,1.27,4.29,2.39,3.75,102.52,0
136,11,WealthManagement,24,2.8,1.02,3.84,4.04,3.97,102.52,0
138,11,WealthManagement,59,3.6,0.98,3.07,4.77,3.8,102.52,0
139,11,WealthManagement,54,4.7,0.97,3.38,3.18,2.98,102.52,0
142,11,WealthManagement,61,5.4,1.08,3.66,3.64,2.96,102.52,0
143,11,WealthManagement,58,3.0,1.0,3.07,3.81,4.69,102.52,1
144,11,WealthManagement,37,7.9,1.1,4.04,3.28,3.88,102.52,0
149,11,WealthManagement,33,8.2,1.26,3.49,2.85,4.09,102.52,0
150,11,WealthManagement,39,11.6,1.26,4.12,3.67,3.23,102.52,0
151,11,WealthManagement,44,1.6,0.89,2.75,2.82,4.13,102.52,0
152,11,WealthManagement,56,5.8,0.91,3.68,4.91,2.97,102.52,0
153,11,WealthManagement,32,10.1,1.2,3.59,3.09,4.67,102.52,0
154,11,WealthManagement,55,5.7,0.97,2.61,3.52,4.67,102.52,0
155,11,WealthManagement,28,6.4,0.94,2.28,2.56,3.94,102.52,0
156,11,WealthManagement,39,5.0,1.04,3.86,3.09,4.06,102.52,0
157,11,WealthManagement,33,14.4,1.16,2.34,3.66,3.63,102.52,0
158,11,WealthManagement,45,5.7,1.12,2.93,4.06,4.75,102.52,0
160,11,WealthManagement,37,3.2,0.8,4.51,3.79,4.69,102.52,0
161,11,WealthManagement,55,2.8,0.94,3.84,3.99,3.58,102.52,0
162,11,WealthManagement,44,1.9,0.97,2.9,3.03,3.69,102.52,0
163,11,WealthManagement,49,9.7,1.12,1.75,2.57,3.64,102.52,0
164,11,WealthManagement,55,1.6,0.97,3.3,3.23,3.75,102.52,0
165,11,WealthManagement,53,9.1,0.82,3.07,3.21,4.21,102.52,0
167,11,WealthManagement,49,7.6,1.1,4.8,1.48,2.95,102.52,0
170,11,WealthManagement,53,12.0,1.14,3.61,3.49,3.01,102.52,0
171,11,WealthManagement,45,18.2,1.43,2.14,2.98,4.02,102.52,0
172,11,WealthManagement,29,4.2,1.18,3.15,3.73,4.96,102.52,0
175,11,WealthManagement,33,4.2,0.94,3.09,1.34,2.97,102.52,0
176,11,WealthManagement,27,9.1,1.09,3.39,4.1,4.05,102.52,0
180,11,WealthManagement,40,10.1,1.03,3.35,2.11,4.38,102.52,0
182,11,WealthManagement,26,3.0,1.06,4.06,2.89,3.77,102.52,0
183,11,WealthManagement,33,4.1,1.08,4.16,4.28,4.67,102.52,0
185,11,WealthManagement,52,12.3,1.07,3.33,3.38,3.0,102.52,0
186,11,RetailBanking,58,7.3,1.16,3.21,2.92,2.52,102.52,0
187,11,RetailBanking,44,9.7,0.97,2.38,2.52,3.83,102.52,0
189,11,RetailBanking,39,13.9,1.17,4.52,2.73,4.04,102.52,0
190,11,RetailBanking,35,3.1,0.96,1.98,4.03,3.34,102.52,0
191,11,RetailBanking,49,3.9,0.85,4.29,3.41,2.85,102.52,0
192,11,RetailBanking,28,3.9,0.76,4.38,3.39,4.05,102.52,0
193,11,RetailBanking,61,1.8,1.12,3.12,2.64,4.06,102.52,0
194,11,RetailBanking,24,14.6,1.3,3.79,2.69,4.35,102.52,0
196,11,RetailBanking,44,7.9,1.04,3.39,3.84,2.76,102.52,0
197,11,RetailBanking,35,1.7,0.9,4.77,4.07,4.38,102.52,0
198,11,RetailBanking,56,13.6,1.27,3.94,3.32,3.97,102.52,0
200,11,RetailBanking,26,2.9,0.94,2.92,4.23,3.47,102.52,0
201,11,RetailBanking,29,2.1,1.13,3.56,3.6,2.95,102.52,0
202,11,RetailBanking,32,1.6,0.88,2.48,3.69,3.95,102.52,0
203,11,RetailBanking,44,5.4,1.05,4.85,2.1,4.56,102.52,0
205,11,RetailBanking,44,3.6,1.11,2.81,3.78,4.35,102.52,0
206,11,RetailBanking,51,1.6,0.85,2.82,2.06,3.94,102.52,0
208,11,RetailBanking,46,2.4,0.95,4.8,4.26,3.62,102.52,0
209,11,RetailBanking,42,1.7,0.97,3.06,4.23,3.73,102.52,0
210,11,RetailBanking,57,7.3,1.26,4.16,2.69,3.29,102.52,0
212,11,RetailBanking,28,2.3,0.83,3.05,3.09,5.0,102.52,0
214,11,RetailBanking,51,3.3,0.98,3.78,3.33,3.43,102.52,0
215,11,RetailBanking,28,7.6,0.97,2.85,3.43,3.11,102.52,0
216,11,RetailBanking,55,12.7,1.14,4.5,3.43,3.67,102.52,0
217,11,RetailBanking,38,4.2,1.09,3.33,3.25,4.13,102.52,0
218,11,RetailBanking,35,2.7,0.81,2.66,4.12,3.61,102.52,0
219,11,RetailBanking,57,12.2,1.17,4.4,4.04,3.7,102.52,0
220,11,RetailBanking,42,7.9,1.16,4.48,2.38,5.0,102.52,0
221,11,RetailBanking,32,9.1,0.93,4.3,3.02,4.3,102.52,0
222,11,RetailBanking,39,2.9,1.07,2.01,2.64,4.13,102.52,0
223,11,RetailBanking,29,2.0,0.84,3.25,2.24,3.42,102.52,0
224,11,RetailBanking,30,2.8,1.02,3.4,3.3,3.31,102.52,0
226,11,RetailBanking,33,3.7,1.01,2.27,2.32,3.82,102.52,0
227,11,RetailBanking,45,5.6,1.13,4.2,2.71,3.73,102.52,0
228,11,RetailBanking,52,5.9,1.08,3.09,2.23,2.95,102.52,0
229,11,RetailBanking,48,6.1,1.1,3.78,3.37,4.75,102.52,0
230,11,RetailBanking,52,10.0,1.32,2.33,2.98,4.61,102.52,0
231,11,RetailBanking,34,11.9,1.16,3.73,3.02,3.77,102.52,0
233,11,RetailBanking,29,6.4,1.18,3.4,3.99,2.39,102.52,0
234,11,RetailBanking,32,1.8,0.97,2.72,3.3,3.79,102.52,0
237,11,RetailBanking,46,9.0,1.03,4.51,3.58,3.57,102.52,0
238,11,RetailBanking,43,2.0,0.88,4.08,3.29,5.0,102.52,0
239,11,RetailBanking,37,3.2,1.19,2.78,3.36,3.8,102.52,0
240,11,RetailBanking,34,24.3,1.45,3.72,3.52,3.66,102.52,0
242,11,RetailBanking,45,3.7,0.96,3.05,3.37,3.72,102.52,0
244,11,RetailBanking,54,2.6,0.8,2.55,2.85,3.88,102.52,0
